Week,CalendarDate,PlayerName,Distance,RunningDistance/Min,HSR,MaxSpeed,SprintMetres,AccelMetres,AccelLoadTotal,AccelLoadDensity,AccelLoadDensityIndex,RHIEfforts/Bout,EWMA_Distance,EWMA_RunningDistance/Min,EWMA_HSR,EWMA_MaxSpeed,EWMA_SprintMetres,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,EWMA_AccelLoadDensityIndex,EWMA_RHIEfforts/Bout,InjuredNextTrainingSession
20,2019-10-19T00:00:00Z,Athlete AB,4666.24,20.93,487.59,8.5,106.95,104.56,1519.76,0.44,3.26,6.05,2441.654,13.302,193.716,7.52,29.474,52.04,853.818,0.368,3.566,6.194,0
21,2019-10-27T00:00:00Z,Athlete AB,4686.84,14.76,291.24,8.58,48.53,120.69,1781.08,0.46,3.8,6.9,3190.049333,13.788,226.224,7.873333333,35.826,74.92333333,1162.905333,0.398666667,3.644,6.429333333,0
22,2019-11-02T00:00:00Z,Athlete AB,2684.75,8.38,194.9,8.18,28.49,62.36,940.5,0.22,3.5,5,3021.616222,11.98533333,215.7826667,7.975555556,33.38066667,70.73555556,1088.770222,0.339111111,3.596,5.952888889,0
24,2019-11-17T00:00:00Z,Athlete AB,3269.73,17.84,308.02,8.26,81.94,71.7,1152.75,0.43,3.53,7.27,3104.320815,13.93688889,246.5284444,8.07037037,49.56711111,71.05703704,1110.096815,0.369407407,3.574,6.391925926,0
26,2019-11-26T00:00:00Z,Athlete AB,6786.02,6.23,150.37,8.09,38.2,222.88,2649.79,0.4,3.9,5.57,4331.553877,11.36792593,214.4756296,8.07691358,45.77807407,121.6646914,1623.327877,0.379604938,3.682666667,6.117950617,0
26,2019-11-25T00:00:00Z,Athlete AB,4712.5,14.68,239.72,8.26,23.93,97.2,1654.42,0.45,3.51,8.89,4458.535918,12.47195062,222.8904198,8.137942387,38.49538272,113.5097942,1633.691918,0.403069959,3.625111111,7.041967078,0
26,2019-11-30T00:00:00Z,Athlete AB,2684.75,8.38,194.9,8.18,28.49,62.36,940.5,0.22,3.5,5,3867.273945,11.10796708,213.5602798,8.151961591,35.16025514,96.45986283,1402.627945,0.342046639,3.583407407,6.361311385,0
26,2019-11-28T00:00:00Z,Athlete AB,3613.39,9.64,231.26,8.59,68.41,75.76,1172.32,0.26,3.24,6,3782.645963,10.61864472,219.4601866,8.297974394,46.24350343,89.55990855,1325.85863,0.314697759,3.468938272,6.240874257,0
27,2019-12-07T00:00:00Z,Athlete AB,4910.54,17.33,345.6,8.71,87.54,112.99,1650.56,0.48,3.36,6.85,4158.610642,12.85576315,261.506791,8.435316263,60.00900229,97.36993903,1434.09242,0.369798506,3.432625514,6.443916171,0
28,2019-12-14T00:00:00Z,Athlete AB,5658.16,16.61,299.12,8.42,47.22,103.11,1929.42,0.48,3.41,7.55,4658.460428,14.10717543,274.0445274,8.430210842,55.74600152,99.28329269,1599.201613,0.406532338,3.425083676,6.812610781,0
29,2019-12-21T00:00:00Z,Athlete AB,3177.41,21.13,336.61,8.21,88.61,89.4,1142.64,0.43,3.6,8.15,4164.776952,16.44811695,294.8996849,8.356807228,66.70066768,95.98886179,1447.014409,0.414354892,3.483389118,7.258407187,0
31,2020-01-03T00:00:00Z,Athlete AB,5090.34,2.23,0,5.02,0,6.52,1191.16,0.32,2.34,4,4473.297968,11.70874464,196.5997899,7.244538152,44.46711179,66.16590786,1361.729606,0.382903261,3.102259412,6.172271458,0
32,2020-01-06T00:00:00Z,Athlete AB,4133.19,11.96,169.73,6.91,0,94.67,1386.25,0.35,3.35,9.08,4359.928645,11.79249642,187.6431933,7.133025435,29.64474119,75.66727191,1369.903071,0.371935507,3.184839608,7.141514305,0
32,2020-01-11T00:00:00Z,Athlete AB,2625.8,16.55,144.03,6.83,0,29.4,914.99,0.44,3.48,7,3781.885764,13.37833095,173.1054622,7.032016956,19.76316079,60.24484794,1218.26538,0.394623672,3.283226405,7.09434287,0
33,2020-01-18T00:00:00Z,Athlete AB,2459.07,21.29,223.73,8.32,23.87,83.19,912.45,0.5,3.71,5.91,3340.947176,16.01555397,189.9803081,7.461344638,21.1321072,67.89323196,1116.32692,0.429749114,3.42548427,6.699561914,0
34,2020-01-25T00:00:00Z,Athlete AB,5411.28,19.95,420.4,7.78,19.77,119.79,1827.4,0.45,3.38,7.8,4031.058117,17.32703598,266.7868721,7.567563092,20.67807146,85.19215464,1353.35128,0.43649941,3.410322847,7.066374609,0
35,2020-01-27T00:00:00Z,Athlete AB,3960.25,24.08,272.01,7.45,23.71,106.78,1333.62,0.57,3.37,6.95,4007.455411,19.57802398,268.5279147,7.528375394,21.68871431,92.38810309,1346.774187,0.480999606,3.396881898,7.027583073,0
35,2020-01-28T00:00:00Z,Athlete AB,6111.17,9.58,188.76,9.26,66.3,161.53,2260.35,0.41,3.7,4.97,4708.693608,16.24534932,241.9386098,8.105583596,36.55914287,115.4354021,1651.299458,0.457333071,3.497921265,6.341722048,0
35,2020-02-01T00:00:00Z,Athlete AB,938.1,33.18,0,5.23,0,33.75,358.14,0.61,3.82,5.4,3451.829072,21.89023288,161.2924065,7.147055731,24.37276192,88.20693471,1220.246305,0.508222047,3.605280843,6.027814699,0
35,2020-01-30T00:00:00Z,Athlete AB,4740.35,20.35,477.46,8.21,167.53,134.57,1438.17,0.38,3.03,6.17,3881.336048,21.37682192,266.6816044,7.501370487,72.09184128,103.6612898,1292.887537,0.465481365,3.413520562,6.075209799,0
36,2020-02-07T00:00:00Z,Athlete AB,2494.95,30.52,279.98,7.99,39.52,148.54,943.75,0.53,3.78,12.38,3419.207365,24.42454795,271.1144029,7.664246992,61.23456085,118.6208599,1176.508358,0.486987577,3.535680375,8.176806533,0
36,2020-02-03T00:00:00Z,Athlete AB,3596.21,12.61,221,7.64,22.59,76.1,1231.09,0.41,3.42,11.4,3478.208243,20.4863653,254.4096019,7.656164661,48.35304057,104.4472399,1194.702239,0.461325051,3.49712025,9.251204355,0
36,2020-02-07T00:00:00Z,Athlete AB,641.31,55.62,58.5,6.43,0,71.16,306.61,0.88,4.78,49,2532.575496,32.19757687,189.1064013,7.247443107,32.23536038,93.35149328,898.6714924,0.600883367,3.924746833,22.5008029,0
36,2020-02-06T00:00:00Z,Athlete AB,2306.8,14.1,178.93,8.95,96.06,42.22,649.23,0.34,2.81,4,2457.316997,26.16505124,185.7142675,7.814962072,53.51024025,76.30766218,815.5243283,0.513922245,3.553164556,16.3338686,0
37,2020-02-15T00:00:00Z,Athlete AB,2097.28,15.38,151.23,8.65,64.98,54.21,751.09,0.45,3.58,5.5,2337.304665,22.57003416,174.2195117,8.093308048,57.3334935,68.94177479,794.0462188,0.49261483,3.562109704,12.72257907,0
37,2020-02-11T00:00:00Z,Athlete AB,4166.87,18.4,261.97,7.44,10.8,157.64,1619.3,0.51,3.89,6,2947.159776,21.18002277,203.4696745,7.875538698,41.822329,98.50784986,1069.130813,0.498409887,3.671406469,10.48171938,0
37,2020-02-11T00:00:00Z,Athlete AB,3348.71,15.36,177.32,7.11,2.13,91.55,1142.36,0.42,3.41,7.08,3081.009851,19.24001518,194.7531163,7.620359132,28.59155267,96.18856657,1093.540542,0.472273258,3.584270979,9.347812919,0
37,2020-02-10T00:00:00Z,Athlete AB,3573.5,16.81,290.85,7.78,28.38,114.74,1212.22,0.47,3.39,7.83,3245.173234,18.43001012,226.7854109,7.673572755,28.52103511,102.3723777,1133.100361,0.471515505,3.519513986,8.841875279,0
37,2020-02-11T00:00:00Z,Athlete AB,3348.71,15.36,177.32,7.11,2.13,91.55,1142.36,0.42,3.41,7.08,3279.685489,17.40667341,210.2969406,7.48571517,19.72402341,98.76491848,1136.186907,0.45434367,3.483009324,8.25458352,0
38,2020-02-18T00:00:00Z,Athlete AB,4100.89,14.72,172.09,7.54,12.47,129.87,1459,0.5,3.56,7.67,3553.420326,16.51111561,197.5612937,7.503810113,17.30601561,109.133279,1243.791272,0.469562447,3.508672883,8.059722346,0
38,2020-02-21T00:00:00Z,Athlete AB,4176.16,11.98,135.09,7.58,30.06,52.22,1507.4,0.45,3.61,9.14,3761.000217,15.00074374,176.7375291,7.529206742,21.55734374,90.16218599,1331.660848,0.463041631,3.542448589,8.419814898,0
38,2020-02-23T00:00:00Z,Athlete AB,4288.1,15.95,207.49,7.31,7.21,125.6,1547.83,0.44,3.61,5.8,3936.700145,15.31716249,186.9883528,7.456137828,16.77489582,101.9747907,1403.717232,0.455361087,3.564965726,7.546543265,0
39,2020-02-25T00:00:00Z,Athlete AB,3956.12,16.02,432.21,7.81,117.29,211.27,1552.53,0.43,3.92,10.2,3943.17343,15.55144166,268.7289018,7.574091885,50.27993055,138.4065271,1453.321488,0.446907392,3.683310484,8.431028843,0
39,2020-02-28T00:00:00Z,Athlete AB,2115.98,27.56,429.76,7.26,5.71,150.97,785.65,0.49,3.71,5.58,3334.108953,19.55429444,322.4059346,7.46939459,35.42328703,142.5943514,1230.764325,0.461271594,3.692206989,7.480685896,0
41,2020-03-12T00:00:00Z,Athlete AB,4607.14,17.87,399.13,8.16,90.4,103.11,1453.62,0.41,3.16,6.94,3758.452636,18.99286296,347.980623,7.699596394,53.74885802,129.4329009,1305.04955,0.444181063,3.514804659,7.300457264,0
41,2020-03-09T00:00:00Z,Athlete AB,5680.94,14.57,305.53,7.23,7.11,189.28,2152.38,0.51,3.79,8.6,4399.281757,17.51857531,333.8304154,7.543064262,38.20257201,149.381934,1587.493033,0.466120709,3.60653644,7.733638176,0
41,2020-03-14T00:00:00Z,Athlete AB,5797.01,18.51,293.43,8.27,100.56,103.23,1863.48,0.44,3.21,7.05,4865.191171,17.8490502,320.3636102,7.785376175,58.98838134,133.997956,1679.488689,0.457413806,3.474357626,7.505758784,0
42,2020-03-16T00:00:00Z,Athlete AB,4701.06,15.55,212.11,7.59,16.16,179.53,1758.65,0.49,3.74,7.5,4810.480781,17.08270014,284.2790735,7.720250783,44.71225423,149.175304,1705.875793,0.468275871,3.562905084,7.503839189,0
43,2020-10-08T00:00:00Z,Athlete AB,6384.18,42.36,858.72,7.72,150.48,270.73,1504.98,0.38,2.36,10,5335.047187,25.50846676,475.7593823,7.720167189,79.96816949,189.693536,1638.910528,0.43885058,3.161936723,8.335892793,0
43,2020-10-06T00:00:00Z,Athlete AB,3192.73,0.77,4.47,5.62,0,70.54,1475.75,0.29,4.62,7.35,4620.941458,17.26231117,318.6629216,7.020111459,53.31211299,149.9756907,1584.523686,0.38923372,3.647957815,8.007261862,0
43,2020-10-05T00:00:00Z,Athlete AB,5736.92,51.59,14.44,5.69,0,38.21,1010.45,0.3,1.76,26.29,4992.934305,28.70487411,217.255281,6.576740973,35.54140866,112.7204604,1393.16579,0.359489147,3.018638543,14.10150791,0
44,2020-10-12T00:00:00Z,Athlete AB,5898.76,47.49,1063.3,7.95,79.23,311.13,1527.75,0.42,2.59,18.07,5294.876204,34.96658274,499.2701874,7.034493982,50.10427244,178.8569736,1438.027194,0.379659431,2.875759029,15.42433861,0
44,2020-10-13T00:00:00Z,Athlete AB,1903.17,0.52,0,4.79,0,51.74,1081.9,0.36,5.68,9.07,4164.307469,23.4843885,332.8467916,6.286329321,33.40284829,136.4846491,1319.318129,0.373106287,3.810506019,13.30622574,0
44,2020-10-15T00:00:00Z,Athlete AB,4410.55,41.38,816.36,7.24,15.7,300.16,1295.14,0.43,2.94,13.2,4246.388313,29.44959233,494.017861,6.604219548,27.50189886,191.0430994,1311.258753,0.392070858,3.520337346,13.27081716,0
45,2020-10-20T00:00:00Z,Athlete AB,3779.62,10.28,176.68,6.76,0,265.73,1721.01,0.53,4.55,13.24,4090.798875,23.05972822,388.238574,6.656146365,18.33459924,215.9387329,1447.842502,0.438047239,3.863558231,13.26054477,0
45,2020-10-22T00:00:00Z,Athlete AB,4498.24,48.85,1053.12,6.4,0,355.83,1309.87,0.43,2.91,15.47,4226.612583,31.65648548,609.865716,6.570764243,12.22306616,262.5691553,1401.851668,0.435364826,3.545705487,13.99702985,0
45,2020-10-19T00:00:00Z,Athlete AB,5166.71,51.12,1423.16,7.1,7.05,470.74,1548.38,0.49,3,17.28,4539.978389,38.14432365,880.9638107,6.747176162,10.49871077,331.9594369,1450.694445,0.453576551,3.363803658,15.09135323,0
47,2020-11-02T00:00:00Z,Athlete AB,5082.83,35.41,79.49,5.81,0,283.05,1839.15,0.54,3.62,16.93,4720.928926,37.23288244,613.8058738,6.434784108,6.999140516,315.6562912,1580.17963,0.482384367,3.449202439,15.70423549,0
47,2020-11-05T00:00:00Z,Athlete AB,4803.96,23.08,526.27,7.73,40.02,140.12,1391.24,0.39,2.9,10.37,4748.605951,32.51525496,584.6272492,6.866522739,18.00609368,257.1441942,1517.199753,0.451589578,3.266134959,13.92615699,0
47,2020-11-03T00:00:00Z,Athlete AB,3354.85,13.24,357.31,7.5,20.41,277.35,1434.8,0.42,4.28,9.1,4284.020634,26.09016997,508.8548328,7.077681826,18.80739578,263.8794628,1489.733169,0.441059719,3.604089973,12.31743799,0
49,2020-11-19T00:00:00Z,Athlete AB,4373.62,30.45,377.45,6.65,0,145.44,1484.41,0.51,3.39,12.83,4313.887089,27.54344665,465.0532219,6.935121217,12.53826386,224.3996418,1487.958779,0.464039812,3.532726649,12.488292,0
49,2020-11-20T00:00:00Z,Athlete AB,3946.96,38.6,80.33,5.97,0,129.93,1115.83,0.38,2.83,11.95,4191.578059,31.22896443,336.8121479,6.613414145,8.358842571,192.9097612,1363.915853,0.436026542,3.298484432,12.30886133,0
50,2020-11-23T00:00:00Z,Athlete AB,5024.46,26.53,853.72,7.12,14.78,246.18,1862.25,0.52,3.71,15.11,4469.205373,29.66264295,509.1147653,6.782276097,10.49922838,210.6665075,1530.027235,0.464017694,3.435656288,13.24257422,0
50,2020-11-24T00:00:00Z,Athlete AB,3788.62,9.61,277.87,6.95,0,214.3,1895.14,0.53,5,13.36,4242.343582,22.97842864,432.0331768,6.838184064,6.999485587,211.8776717,1651.73149,0.486011796,3.957104192,13.28171615,0
50,2020-11-26T00:00:00Z,Athlete AB,4557.84,24.68,875.87,8.17,136.85,341.13,1814.57,0.5,3.98,16.24,4347.509055,23.54561909,579.9787846,7.28212271,50.28299039,254.9617811,1706.010993,0.490674531,3.964736128,14.26781076,0
51,2020-11-30T00:00:00Z,Athlete AB,4177.41,23.72,830.79,7.42,120.7,276.24,1715.01,0.48,4.11,14.22,4290.80937,23.60374606,663.582523,7.328081806,73.75532693,262.0545207,1709.010662,0.487116354,4.013157419,14.25187384,0
51,2020-12-01T00:00:00Z,Athlete AB,5406.19,12.54,198.99,7.09,4.21,192.53,2047.81,0.49,3.79,16.35,4662.602913,19.91583071,508.7183487,7.248721204,50.57355129,238.8796805,1821.943775,0.488077569,3.938771612,14.95124923,0
51,2020-12-03T00:00:00Z,Athlete AB,5883.06,14.14,269.23,8.08,59.88,235.38,2141.63,0.49,3.64,17.58,5069.421942,17.9905538,428.8888991,7.525814136,53.67570086,237.7131203,1928.50585,0.48871838,3.839181075,15.82749949,0
52,2020-12-08T00:00:00Z,Athlete AB,4703.91,12.16,145.83,7.49,23.21,96.61,1677.74,0.44,3.57,11.5,4947.584628,16.04703587,334.5359328,7.513876091,43.52046724,190.6787469,1844.917233,0.47247892,3.74945405,14.38499966,0
52,2020-12-07T00:00:00Z,Athlete AB,4963.08,15.25,360.18,8.17,92.54,166.58,1790.03,0.44,3.61,13.77,4952.749752,15.78135725,343.0839552,7.732584061,59.86031149,182.6458313,1826.621489,0.461652613,3.702969367,14.17999977,0
52,2020-12-10T00:00:00Z,Athlete AB,5988.26,19.96,261.09,8.21,39.12,227.27,1994.3,0.5,3.33,12.92,5297.919835,17.17423816,315.7526368,7.891722707,52.94687433,197.5205542,1882.514326,0.474435075,3.578646244,13.75999985,0
53,2020-12-14T00:00:00Z,Athlete AB,6679.84,17.15,248.26,8.01,55.8,124.54,2176.5,0.47,3.26,10.58,5758.55989,17.16615878,293.2550912,7.931148471,53.89791622,173.1937028,1980.509551,0.472956717,3.47243083,12.6999999,0
53,2020-12-15T00:00:00Z,Athlete AB,3013.33,9.03,151.72,7.92,23.15,86.48,1102.13,0.37,3.66,8.69,4843.48326,14.45410585,246.0767275,7.927432314,43.64861081,144.2891352,1687.716367,0.438637811,3.534953886,11.36333327,0
56,2021-01-05T00:00:00Z,Athlete AB,5451.92,13.5,214.03,7.15,7.05,147.2,1809.21,0.41,3.32,12.93,5046.295507,14.13607057,235.394485,7.668288209,31.44907387,145.2594235,1728.214245,0.429091874,3.463302591,11.88555551,0
56,2021-01-07T00:00:00Z,Athlete AB,5692.85,10.83,204.76,7.96,61.4,109.9,1905.02,0.4,3.35,10.69,5261.813671,13.03404704,225.18299,7.765525473,41.43271592,133.472949,1787.149496,0.419394583,3.425535061,11.48703701,0
57,2021-01-11T00:00:00Z,Athlete AB,5090.31,16.66,195.16,8.03,36.2,72.66,1616.15,0.44,3.17,11.17,5204.645781,14.24269803,215.1753267,7.853683649,39.68847728,113.201966,1730.149664,0.426263055,3.340356707,11.381358,0
57,2021-01-14T00:00:00Z,Athlete AB,4674.79,14.83,214.92,7.52,23.9,150.17,1562.98,0.44,3.34,11.12,5028.027187,14.43846535,215.0902178,7.742455766,34.42565152,125.524644,1674.426443,0.430842037,3.340237805,11.29423867,0
57,2021-01-12T00:00:00Z,Athlete AB,4769.66,17.75,298.44,7.96,27.51,97.17,1648.16,0.48,3.46,10.6,4941.904791,15.54231024,242.8734785,7.814970511,32.12043435,116.073096,1665.670962,0.447228025,3.380158536,11.06282578,0
58,2021-01-19T00:00:00Z,Athlete AB,6248.35,19.62,134.03,7.49,22.73,99,2019.71,0.51,3.23,12.82,5377.386528,16.90154016,206.592319,7.706647007,28.99028956,110.382064,1783.683975,0.468152016,3.330105691,11.64855052,0
58,2021-01-21T00:00:00Z,Athlete AB,5327.66,17,141.2,6.94,0,75.44,1806.24,0.49,3.39,12.86,5360.811018,16.9343601,184.7948793,7.451098005,19.32685971,98.73470933,1791.20265,0.475434678,3.350070461,12.05236701,0
60,2021-02-02T00:00:00Z,Athlete AB,5054.98,12.71,272.82,8.1,71.2,107.9,1668.5,0.39,3.3,8.8,5258.867346,15.52624007,214.1365862,7.66739867,36.61790647,101.7898062,1750.301766,0.446956452,3.333380307,10.96824468,0
60,2021-02-04T00:00:00Z,Athlete AB,5448.19,11.45,261.81,7.21,9.93,149.31,1798.49,0.34,3.3,10.42,5321.974897,14.16749338,230.0277242,7.514932447,27.72193765,117.6298708,1766.364511,0.411304301,3.322253538,10.78549645,0
61,2021-02-08T00:00:00Z,Athlete AB,4725.75,18.06,193.58,7.07,3.51,108.71,1586.41,0.48,3.36,9.21,5123.233265,15.46499559,217.8784828,7.366621631,19.65129177,114.6565805,1706.379674,0.434202867,3.334835692,10.26033097,0
61,2021-02-11T00:00:00Z,Athlete AB,5253.88,16.97,296.6,7.11,4.95,120.91,1751.77,0.42,3.33,12.37,5166.782176,15.96666372,244.1189885,7.281081087,14.75086118,116.7410537,1721.509783,0.429468578,3.333223795,10.96355398,0
61,2021-02-09T00:00:00Z,Athlete AB,3586.21,12.68,229.33,7.09,5.63,80.5,1175.26,0.29,3.28,10.64,4639.924784,14.87110915,239.1893257,7.217387392,11.71057412,104.6607025,1539.426522,0.382979052,3.31548253,10.85570265,0
61,2021-02-13T00:00:00Z,Athlete AB,3359.69,12.58,130.22,8.13,37.39,71.99,1146.13,0.43,3.41,11.06,4213.179856,14.1074061,202.8662171,7.521591594,20.27038275,93.77046831,1408.327681,0.398652701,3.346988353,10.92380177,0
62,2021-02-15T00:00:00Z,Athlete AB,3992.88,10.94,198.75,7.19,10.61,110.2,1381.32,0.4,3.46,12.63,4139.746571,13.05160407,201.4941447,7.411061063,17.05025516,99.24697887,1399.325121,0.399101801,3.384658902,11.49253451,0
62,2021-02-16T00:00:00Z,Athlete AB,4554.88,13.41,210.21,8.09,66.24,118.25,1635.75,0.38,3.59,10.07,4278.124381,13.17106938,204.3994298,7.637374042,33.44683678,105.5813192,1478.133414,0.392734534,3.453105935,11.01835634,0
62,2021-02-18T00:00:00Z,Athlete AB,3391.64,10.48,184.16,7.61,42,99.94,1151.07,0.33,3.39,10.2,3982.629587,12.27404625,197.6529532,7.628249361,36.29789118,103.7008795,1369.112276,0.371823023,3.432070623,10.74557089,0
62,2021-02-20T00:00:00Z,Athlete AB,4106.38,20.93,395.23,7.09,9.88,117.4,1254.56,0.34,3.06,9.79,4023.879725,15.15936417,263.5119688,7.448832908,27.49192746,108.267253,1330.928184,0.361215348,3.308047082,10.42704726,0
63,2021-02-23T00:00:00Z,Athlete AB,4054.08,10.19,313.3,8.6,82.78,114.04,1360.15,0.28,3.36,10.84,4033.946483,13.50290945,280.1079792,7.832555272,45.92128497,110.191502,1340.668789,0.334143566,3.325364721,10.56469818,0
63,2021-02-22T00:00:00Z,Athlete AB,3800.68,15.41,335.32,7.38,55.79,130.91,1390.03,0.38,3.66,10.88,3956.190989,14.1386063,298.5119861,7.681703514,49.21085665,117.097668,1357.122526,0.349429044,3.436909814,10.66979878,0
63,2021-02-25T00:00:00Z,Athlete AB,3879.5,28.44,300,9.09,112.01,154.34,1089.58,0.33,2.81,19.63,3930.627326,18.90573753,299.0079908,8.151135676,70.14390443,129.5117787,1267.941684,0.342952696,3.227939876,13.65653252,0
63,2021-02-25T00:00:00Z,Athlete AB,3879.5,28.44,785.26,9.09,112.01,154.34,1089.58,0.33,2.81,19.63,3913.584884,22.08382502,461.0919938,8.464090451,84.09926962,137.7878524,1208.487789,0.338635131,3.088626584,15.64768835,0
64,2021-03-06T00:00:00Z,Athlete AB,2865.87,11.27,234.51,7.67,41.89,62.06,965.46,0.28,3.37,7.57,3564.346589,18.47921668,385.5646626,8.199393634,70.02951308,112.545235,1127.478526,0.319090087,3.182417723,12.95512557,0
64,2021-03-01T00:00:00Z,Athlete AB,4543.02,15.08,252.51,7.8,30.44,124.05,1550.91,0.42,3.41,11.85,3890.57106,17.34614445,341.2131084,8.066262423,56.83300872,116.3801566,1268.622351,0.352726725,3.258278482,12.58675038,0
64,2021-03-02T00:00:00Z,Athlete AB,4412.68,10.16,144.02,7.29,2.87,105.57,1694.63,0.39,3.84,12.54,4064.607373,14.95076297,275.4820722,7.807508282,38.84533915,112.7767711,1410.624901,0.36515115,3.452185655,12.57116692,0
64,2021-03-04T00:00:00Z,Athlete AB,5122.29,20.04,531.2,8.62,69.25,131.99,1699.73,0.43,3.32,14.7,4417.168249,16.64717531,360.7213815,8.078338854,48.9802261,119.1811807,1506.993267,0.386767433,3.40812377,13.28077795,0
65,2021-03-08T00:00:00Z,Athlete AB,4436.04,14.97,295.68,8.66,77.28,118.66,1562.55,0.43,3.52,15.05,4423.458832,16.08811688,339.040921,8.272225903,58.41348407,119.0074538,1525.512178,0.401178289,3.445415846,13.87051863,0
65,2021-03-11T00:00:00Z,Athlete AB,2528.73,16.94,199.73,8.4,56.92,70.2,814.19,0.37,3.22,9.25,3791.882555,16.37207792,292.6039473,8.314817269,57.91565604,102.7383025,1288.404785,0.390785526,3.370277231,12.33034575,0
65,2021-03-09T00:00:00Z,Athlete AB,4916.82,13.96,203,7.91,37.15,100,1634.19,0.42,3.32,14.96,4166.861703,15.56805194,262.7359649,8.179878179,50.9937707,101.825535,1403.666524,0.400523684,3.353518154,13.20689717,0
65,2021-03-12T00:00:00Z,Athlete AB,4092.98,11.67,244.59,9.06,37.74,143.65,1455.55,0.38,3.56,7.64,4142.234469,14.2687013,256.6873099,8.473252119,46.57584713,115.7670234,1420.961016,0.393682456,3.422345436,11.35126478,0
66,2021-03-15T00:00:00Z,Athlete AB,4265.28,20.11,206.26,7.51,8.75,99.64,1435.53,0.47,3.37,13.61,4183.249646,16.21580086,239.8782066,8.15216808,33.96723142,110.3913489,1425.817344,0.419121637,3.404896957,12.10417652,0
66,2021-03-18T00:00:00Z,Athlete AB,2353.23,11.37,158.98,8.31,60.37,80.45,745.19,0.29,3.17,6.44,3573.243097,14.60053391,212.9121377,8.20477872,42.76815428,100.4108993,1198.941563,0.376081092,3.326597972,10.21611768,0
66,2021-03-16T00:00:00Z,Athlete AB,4049.88,10.95,105.52,6.56,0,76.04,1356.65,0.4,3.35,7.52,3732.122065,13.38368927,177.1147585,7.656519146,28.51210285,92.28726618,1251.511042,0.384054061,3.334398648,9.317411786,0
66,2021-03-19T00:00:00Z,Athlete AB,6269.9,15.56,402.53,8.53,95.21,155.33,2096.32,0.38,3.34,9.36,4578.048043,14.10912618,252.2531723,7.947679431,50.74473524,113.3015108,1533.114028,0.382702707,3.336265765,9.331607858,0
67,2021-03-25T00:00:00Z,Athlete AB,4049.65,19.92,202.87,8.26,58.74,81.06,1259.53,0.43,3.11,11.81,4401.915362,16.04608412,235.7921149,8.051786287,53.40982349,102.5543405,1441.919352,0.398468472,3.260843843,10.15773857,0
67,2021-03-22T00:00:00Z,Athlete AB,4116.48,17.14,255.53,7.48,31.84,113.01,1426.78,0.42,3.47,11.17,4306.770241,16.41072275,242.3714099,7.861190858,46.21988233,106.0395603,1436.872901,0.405645648,3.330562562,10.49515905,0
67,2021-03-23T00:00:00Z,Athlete AB,5135.94,14.09,196.67,8.23,40.43,92.68,1666.41,0.45,3.24,9.71,4583.160161,15.6371485,227.1376066,7.984127239,44.28992155,101.5863736,1513.385267,0.420430432,3.300375042,10.23343937,0
67,2021-03-27T00:00:00Z,Athlete AB,4366.34,16.18,250.26,7.65,28.35,116.11,1416.16,0.42,3.24,8.67,4510.886774,15.818099,234.8450711,7.872751493,38.97661437,106.4275824,1480.976845,0.420286955,3.280250028,9.71229291,0
69,2021-04-05T00:00:00Z,Athlete AB,4337.39,10.44,106.54,7.14,5.63,104.53,1574.58,0.44,3.63,16.35,4453.054516,14.02539933,192.0767141,7.628500995,27.86107625,105.7950549,1512.177897,0.42685797,3.396833352,11.92486194,0
69,2021-04-06T00:00:00Z,Athlete AB,2408.45,5.48,17.9,6.52,0,39.7,956.83,0.3,3.97,12.93,3771.519677,11.17693289,134.0178094,7.259000663,18.57405083,83.76336995,1327.061931,0.38457198,3.587888901,12.25990796,0
69,2021-04-08T00:00:00Z,Athlete AB,4167.94,19.7,711.88,8.32,128.41,114.92,1217.86,0.33,2.92,12.24,3903.659785,14.01795526,326.6385396,7.612667109,55.18603389,94.1489133,1290.661287,0.36638132,3.365259267,12.25327197,0
69,2021-04-09T00:00:00Z,Athlete AB,2806.47,7.06,72.89,6.77,0,71.29,1138.21,0.38,4.06,16.55,3537.929857,11.69863684,242.0556931,7.331778073,36.79068926,86.52927553,1239.844192,0.37092088,3.596839512,13.68551465,0
70,2021-04-13T00:00:00Z,Athlete AB,4229.63,18.73,223.31,7.62,24.66,116.64,1386.6,0.42,3.28,11.91,3768.496571,14.04242456,235.8071287,7.427852048,32.74712617,96.56618369,1288.762794,0.387280587,3.491226341,13.09367643,0
70,2021-04-15T00:00:00Z,Athlete AB,5201.69,14.91,173.1,8.24,66.22,120.24,1728.8,0.46,3.32,10.86,4246.227714,14.33161637,214.9047525,7.698568032,43.90475078,104.4574558,1435.441863,0.411520391,3.434150894,12.34911762,0
71,2021-04-22T00:00:00Z,Athlete AB,4360.38,24.81,432.16,8.73,161.25,101.23,1272.92,0.44,2.92,9.25,4284.278476,17.82441092,287.3231683,8.042378688,83.01983385,103.3816372,1381.267909,0.421013594,3.262767263,11.31607841,0
71,2021-04-19T00:00:00Z,Athlete AB,4251.05,19.53,330.69,7.96,22.06,152.98,1440.73,0.43,3.39,13.39,4273.202317,18.39294061,301.7787789,8.014919125,62.69988924,119.9144248,1401.088606,0.424009063,3.305178175,12.00738561,0
